nome,desconto_percentual,preco_em_reais,menor_preco_historico,avaliacao_percentual,data_fim,data_inicio,data_lancamento,safra
Sir Whoopass™: Immortal Death,50.0,16.49,,81.75,2023-07-13 14:00:00,2023-06-29 14:30:36,2022-08-17 21:00:00,202409
KeyWe,50.0,23.74,,85.71,2023-07-13 14:00:00,2023-06-29 14:30:36,2021-08-30 21:00:00,202409
Overcooked! All You Can Eat,60.0,85.96,39.99,68.89,2023-07-13 14:00:00,2023-06-29 14:30:36,2021-03-22 21:00:00,202409
Jurassic World Evolution 2,75.0,27.49,,84.06,2023-07-13 14:00:00,2023-06-29 14:19:01,2021-11-08 21:00:00,202409
House Builder,51.0,22.36,21.74,76.5,2023-07-08 14:00:00,2023-06-29 14:19:01,2021-11-10 21:00:00,202409
Battletoads,75.0,18.73,,67.67,2023-07-13 14:00:00,2023-06-29 14:19:01,2020-08-19 21:00:00,202409
Golden Light,50.0,29.99,18.82,87.25,2023-07-13 14:00:00,2023-06-29 14:19:01,2022-03-10 21:00:00,202409
Hero of the Kingdom: The Lost Tales 1,60.0,4.35,2.17,87.05,2023-07-13 14:00:00,2023-06-29 14:19:03,2020-04-16 21:00:00,202409
Xuan-Yuan Sword VII,50.0,32.99,,62.03,2023-07-13 14:00:00,2023-06-29 14:19:03,2020-10-27 21:00:00,202409
DEATHLOOP,75.0,62.48,,75.27,2023-07-13 14:00:00,2023-06-29 14:30:43,2021-09-12 21:00:00,202409
Love Breakout,55.0,1.03,,81.82,2023-07-13 14:00:00,2023-06-29 14:30:43,2020-03-12 21:00:00,202409
A Juggler's Tale,70.0,10.49,,87.94,2023-07-13 14:00:00,2023-06-29 14:30:43,2021-09-28 21:00:00,202409
Garbage,80.0,5.79,,66.41,2023-07-13 14:00:00,2023-06-29 14:30:43,2021-06-03 21:00:00,202409
ANIME STANDING,70.0,0.68,,83.48,2023-07-13 14:00:00,2023-06-29 14:30:43,2020-07-13 21:00:00,202409
No one lives under the lighthouse Director's cut,50.0,7.24,,84.04,2023-07-13 14:00:00,2023-06-29 15:09:18,2020-04-20 21:00:00,202409
Geometry Arena,50.0,6.19,5.06,92.23,2023-07-13 14:00:00,2023-06-29 14:30:43,2021-05-31 21:00:00,202409
Dream Date,60.0,1.79,,82.46,2023-07-13 14:00:00,2023-06-29 14:19:05,2020-05-08 21:00:00,202409
Library Of Ruina,66.0,19.71,,91.56,2023-07-13 14:00:00,2023-06-29 14:19:05,2021-08-09 21:00:00,202409
Hot And Lovely 2,50.0,2.24,1.12,66.65,2023-07-13 14:00:00,2023-06-29 14:19:05,2020-03-25 21:00:00,202409
Atelier Ryza 2: Lost Legends & the Secret Fairy,50.0,149.5,,87.17,2023-07-13 14:00:00,2023-06-26 14:22:53,2021-01-24 21:00:00,202409
Bloodstained: Curse of the Moon 2,50.0,14.49,,82.7,2023-07-13 14:00:00,2023-06-20 14:02:40,2020-07-09 21:00:00,202409
Cat in the Box,50.0,11.75,7.24,88.74,2023-07-13 14:00:00,2023-06-29 14:19:05,2020-04-30 21:00:00,202409
Locked Up,56.0,11.83,5.37,75.42,2023-07-13 14:00:00,2023-06-29 14:19:05,2020-04-22 21:00:00,202409
Days Gone,67.0,65.96,,91.2,2023-07-13 14:00:00,2023-06-29 14:19:05,2021-05-16 21:00:00,202409
Tiny Room Stories: Town Mystery,50.0,10.34,4.13,84.05,2023-07-13 14:00:00,2023-06-30 00:50:02,2021-02-24 21:00:00,202409
Escape Dungeon,50.0,20.99,13.44,76.49,2023-07-13 14:00:00,2023-06-29 14:19:05,2020-11-15 21:00:00,202409
Puyo Puyo™ Tetris® 2,75.0,31.24,,77.56,2023-07-13 14:00:00,2023-06-29 14:19:05,2021-03-22 21:00:00,202409
MXGP 2020 - The Official Motocross Videogame,85.0,13.19,,76.15,2023-07-13 14:00:00,2023-06-29 14:19:05,2020-12-15 21:00:00,202409
The House of Da Vinci 2,50.0,29.99,15.99,87.89,2023-07-13 14:00:00,2023-06-29 14:19:05,2020-05-27 21:00:00,202409
RIDE 4,80.0,39.99,18.79,79.33,2023-07-13 14:00:00,2023-06-29 14:19:05,2020-10-07 21:00:00,202409
Banana Hell,50.0,3.24,0.0,67.18,2023-07-13 14:00:00,2023-06-29 14:19:05,2020-11-06 21:00:00,202409
Hentai Furry,81.0,0.85,,76.37,2023-07-13 14:00:00,2023-06-29 14:19:02,2020-03-16 21:00:00,202409
Streamer Life Simulator,55.0,17.09,,76.86,2023-07-13 14:00:00,2023-06-29 14:19:02,2020-08-20 21:00:00,202409
Battle Ram,90.0,1.08,,84.25,2023-07-13 14:00:00,2023-06-29 14:19:03,2023-01-04 21:00:00,202409
Plants vs. Zombies: Battle for Neighborville™,80.0,39.8,29.85,70.98,2023-07-13 14:00:00,2023-06-29 14:19:03,2019-10-17 21:00:00,202409
Blightbound,50.0,29.99,18.99,63.4,2023-07-13 14:00:00,2023-06-29 14:30:46,2021-07-26 21:00:00,202409
Fishing: North Atlantic - Enhanced Edition,50.0,32.99,,73.87,2023-07-13 14:00:00,2023-06-29 14:30:46,2020-10-15 21:00:00,202409
Slipways,50.0,16.49,,88.52,2023-07-13 14:00:00,2023-06-29 14:30:46,2021-06-02 21:00:00,202409
The Wind Road,50.0,37.49,,67.21,2023-07-13 14:00:00,2023-06-29 14:30:46,2020-07-08 21:00:00,202409
NASCAR Heat 5,50.0,23.49,8.69,77.02,2023-07-13 14:00:00,2023-06-29 14:30:46,2020-07-08 21:00:00,202409
Life is Strange Remastered,50.0,99.5,,74.09,2023-07-13 14:00:00,2023-06-29 14:30:46,2022-01-31 21:00:00,202409
Life is Strange: Before the Storm Remastered,50.0,99.5,,64.52,2023-07-13 14:00:00,2023-06-29 14:30:46,2022-01-31 21:00:00,202409
亦春秋 Power Of Seasons,50.0,21.0,,63.52,2023-07-13 14:00:00,2023-06-29 14:30:46,2020-06-01 21:00:00,202409
Dark Deception: Monsters & Mortals,80.0,2.17,,81.83,2023-07-13 14:00:00,2023-06-29 14:30:46,2020-11-01 21:00:00,202409
Destroy All Humans! 2 - Reprobed,50.0,37.5,,74.57,2023-07-13 14:00:00,2023-06-22 14:02:47,2022-08-29 21:00:00,202409
Adorable Crush,61.0,2.53,,73.2,2023-07-13 14:00:00,2023-06-29 14:30:46,2020-10-14 21:00:00,202409
Warriors of the Nile,50.0,16.0,,76.02,2023-07-13 14:00:00,2023-06-29 14:30:46,2020-08-06 21:00:00,202409
WRC 9 FIA World Rally Championship,70.0,20.99,,72.55,2023-07-13 14:00:00,2023-06-29 14:30:46,2021-09-15 21:00:00,202409
ISEKAI QUEST,50.0,6.89,4.34,85.16,2023-07-13 14:00:00,2023-06-29 14:30:46,2020-09-14 21:00:00,202409
pureya,50.0,10.24,7.43,93.23,2023-07-13 14:00:00,2023-06-29 14:30:46,2021-03-25 21:00:00,202409
Buddy Simulator 1984,60.0,7.99,,90.1,2023-07-13 14:00:00,2023-06-29 14:30:50,2021-02-17 21:00:00,202409
Queen's Glory,62.0,7.86,,68.11,2023-07-13 14:00:00,2023-06-29 14:30:50,2020-04-30 21:00:00,202409
Rift Wizard,50.0,14.49,,87.53,2023-07-13 14:00:00,2023-06-29 14:30:50,2021-08-31 21:00:00,202409
HOT WHEELS UNLEASHED™,80.0,21.99,,75.72,2023-07-13 14:00:00,2023-06-29 14:30:50,2021-09-29 21:00:00,202409
The Life and Suffering of Sir Brante,60.0,19.99,15.19,88.35,2023-07-13 14:00:00,2023-06-29 14:30:50,2021-03-03 21:00:00,202409
Corpse Party (2021),50.0,51.94,,87.99,2023-07-13 14:00:00,2023-06-29 14:30:50,2021-10-19 21:00:00,202409
Green Project,50.0,6.19,3.09,79.54,2023-07-13 14:00:00,2023-06-29 14:30:48,2020-05-15 21:00:00,202409
Ruined King: A League of Legends Story™,50.0,34.99,,86.9,2023-07-13 14:00:00,2023-06-29 14:30:48,2021-11-15 21:00:00,202409
Monster Hunter Stories 2: Wings of Ruin,50.0,84.5,65.96,80.56,2023-07-13 14:00:00,2023-06-29 14:30:48,2021-07-07 21:00:00,202409
Re:ZERO -Starting Life in Another World- The Prophecy of the Throne,80.0,21.99,,81.72,2023-07-13 14:00:00,2023-06-29 14:30:48,2021-01-26 21:00:00,202409
Vampire: The Masquerade - Shadows of New York,80.0,5.37,,73.3,2023-07-13 14:00:00,2023-06-29 14:33:01,2020-09-09 21:00:00,202409
War on the Sea,50.0,37.74,,74.34,2023-07-13 14:00:00,2023-06-29 14:33:01,2021-02-01 21:00:00,202409
The Dark Pictures Anthology: House of Ashes,50.0,63.72,,85.14,2023-07-13 14:00:00,2023-06-29 14:33:01,2021-10-20 21:00:00,202409
Anno 1404 - History Edition,70.0,13.49,,78.73,2023-07-13 14:00:00,2023-06-29 14:33:01,2020-06-24 21:00:00,202409
SpongeBob SquarePants: The Cosmic Shake,50.0,53.99,,87.88,2023-07-13 14:00:00,2023-06-29 14:33:01,2023-01-30 21:00:00,202409
Hard West 2,50.0,44.49,28.99,76.92,2023-07-13 14:00:00,2023-06-29 14:33:06,2022-08-03 21:00:00,202409
Crysis® 3,75.0,22.25,,83.12,2023-07-13 14:00:00,2023-06-29 14:33:06,2013-02-18 21:00:00,202409
Loop Hero,67.0,15.5,11.54,91.45,2023-07-13 14:00:00,2023-06-29 14:33:06,2021-03-03 21:00:00,202409
Neighbours back From Hell,67.0,13.51,,89.98,2023-07-13 14:00:00,2023-06-29 14:33:06,2020-10-07 21:00:00,202409
Steelrising,60.0,37.99,,73.48,2023-07-13 14:00:00,2023-06-29 14:33:06,2022-09-07 21:00:00,202409
Tails of Iron,70.0,23.99,,86.73,2023-07-13 14:00:00,2023-06-29 14:33:06,2021-09-16 21:00:00,202409
Pronty,50.0,29.99,,89.6,2023-07-13 14:00:00,2023-06-29 14:19:18,2021-11-17 21:00:00,202409
Daily Wife,70.0,3.26,1.63,76.08,2023-07-13 14:00:00,2023-06-29 14:19:18,2020-08-06 21:00:00,202409
BPM: BULLETS PER MINUTE,75.0,9.49,,88.8,2023-07-13 14:00:00,2023-06-29 14:19:18,2020-09-14 21:00:00,202409
Tiny Tina's Wonderlands,67.0,98.96,,75.59,2023-07-13 14:00:00,2023-06-29 14:19:18,2022-06-22 21:00:00,202409
Ship Graveyard Simulator,55.0,21.14,14.49,67.39,2023-07-13 14:00:00,2023-06-29 14:19:18,2021-11-09 21:00:00,202409
Lords and Villeins,50.0,36.99,,74.49,2023-07-13 14:00:00,2023-06-29 14:19:18,2022-11-09 21:00:00,202409
Disciples: Liberation,50.0,89.5,59.25,72.66,2023-07-13 14:00:00,2023-06-29 14:19:18,2021-10-20 21:00:00,202409
Firework,50.0,10.34,,95.94,2023-07-13 14:00:00,2023-06-29 14:19:18,2021-02-02 21:00:00,202409
Way of the Hunter,50.0,37.5,,73.01,2023-07-13 14:00:00,2023-06-29 14:19:18,2022-08-15 21:00:00,202409
Titan Chaser,75.0,2.72,2.17,78.48,2023-07-13 14:00:00,2023-06-29 14:19:19,2021-02-22 21:00:00,202409
Warpips,75.0,12.49,9.99,85.33,2023-07-13 14:00:00,2023-06-29 14:19:19,2022-04-20 21:00:00,202409
House of Detention,72.0,0.64,,88.62,2023-07-13 14:00:00,2023-06-29 14:19:19,2020-05-28 21:00:00,202409
Forza Horizon 4,67.0,82.17,,88.01,2023-07-13 14:00:00,2023-06-29 14:19:19,2021-03-08 21:00:00,202409
Rollerdrome,50.0,79.95,,87.86,2023-07-13 14:00:00,2023-06-29 14:30:50,2022-08-15 21:00:00,202409
Draconia,50.0,32.99,,67.34,2023-07-13 14:00:00,2023-06-29 14:30:50,2022-01-12 21:00:00,202409
Her New Memory - Hentai Simulator,50.0,16.49,7.07,90.84,2023-07-13 14:00:00,2023-06-29 14:30:50,2022-02-07 21:00:00,202409
The Spike,50.0,8.99,8.67,88.43,2023-07-13 14:00:00,2023-06-29 14:30:50,2020-06-04 21:00:00,202409
The Shore,80.0,4.97,,71.26,2023-07-13 14:00:00,2023-06-29 14:30:50,2021-02-18 21:00:00,202409
Olija,70.0,14.09,11.59,86.02,2023-07-13 14:00:00,2023-06-19 14:23:14,2021-01-27 21:00:00,202409
Fobia - St. Dinfna Hotel,50.0,28.99,,83.18,2023-07-13 14:00:00,2023-06-29 14:30:50,2022-06-27 21:00:00,202409
Mosaique Neko Waifus 2,50.0,2.24,1.34,91.3,2023-07-13 14:00:00,2023-06-29 14:19:19,2020-06-04 21:00:00,202409
Mighty Goose,60.0,15.19,,80.99,2023-07-13 14:00:00,2023-06-29 14:19:19,2021-06-04 21:00:00,202409
Toodee and Topdee,60.0,23.99,15.19,88.64,2023-07-13 14:00:00,2023-06-29 14:19:24,2021-08-03 21:00:00,202409
Monster Energy Supercross - The Official Videogame 4,80.0,23.99,17.59,62.4,2023-07-13 14:00:00,2023-06-29 14:19:24,2021-03-10 21:00:00,202409
Lost Ruins,50.0,18.99,,85.65,2023-07-13 14:00:00,2023-06-29 14:19:24,2021-05-12 21:00:00,202409
Barro Racing,90.0,0.57,,78.13,2023-07-13 14:00:00,2023-06-29 14:19:24,2020-09-10 21:00:00,202409
TOEM,66.0,20.39,12.91,95.06,2023-07-13 14:00:00,2023-06-29 14:19:24,2021-09-16 21:00:00,202409
GRID Legends,80.0,49.8,,70.89,2023-07-13 14:00:00,2023-06-29 14:19:24,2022-02-23 21:00:00,202409
Greak: Memories of Azur,70.0,31.47,29.99,75.21,2023-07-13 14:00:00,2023-06-21 14:02:41,2021-08-16 21:00:00,202409
Epic Chef,80.0,26.78,,75.38,2023-07-13 14:00:00,2023-06-21 14:02:41,2021-11-10 21:00:00,202409
Source of Madness,50.0,18.99,,74.21,2023-07-13 14:00:00,2023-06-17 14:02:47,2022-05-10 21:00:00,202409
Super Monkey Ball Banana Mania,60.0,38.98,,82.31,2023-07-13 14:00:00,2023-06-29 14:30:51,2021-10-03 21:00:00,202409
Vertigo Remastered,50.0,23.74,,88.04,2023-07-13 14:00:00,2023-06-29 14:30:51,2020-07-20 21:00:00,202409
shapez,70.0,5.99,,93.76,2023-07-13 14:00:00,2023-06-29 14:30:51,2020-06-06 21:00:00,202409
H-SNIPER: World War II,70.0,0.68,,82.87,2023-07-13 14:00:00,2023-06-29 14:30:51,2020-09-05 21:00:00,202409
Scrapnaut,60.0,11.15,,69.52,2023-07-13 14:00:00,2023-06-29 14:30:51,2021-09-14 21:00:00,202409
Made in Abyss: Binary Star Falling into Darkness,60.0,43.99,,73.2,2023-07-13 14:00:00,2023-06-29 14:30:51,2022-09-01 21:00:00,202409
Turbo Golf Racing,75.0,9.99,,80.38,2023-07-13 14:00:00,2023-06-29 14:30:51,2022-08-03 21:00:00,202409
Endless Voyage / 无尽航线,66.0,14.61,,71.74,2023-07-13 14:00:00,2023-06-29 14:19:25,2021-01-06 21:00:00,202409
Mass Effect™ Legendary Edition,75.0,62.25,,89.79,2023-07-13 14:00:00,2023-06-29 14:19:25,2021-05-13 21:00:00,202409
Big Farm Story,50.0,41.49,26.59,75.23,2023-07-13 14:00:00,2023-06-29 14:19:25,2021-08-01 21:00:00,202409
Karting,81.0,0.85,,81.13,2023-07-13 14:00:00,2023-06-29 14:19:25,2021-04-14 21:00:00,202409
F.I.S.T.: Forged In Shadow Torch,50.0,44.99,,86.23,2023-07-13 14:00:00,2023-06-29 14:19:25,2021-10-01 21:00:00,202409
Train Life: A Railway Simulator,60.0,19.19,,68.61,2023-07-13 14:00:00,2023-06-29 14:19:28,2022-08-24 21:00:00,202409
Wolfstride,50.0,23.49,14.99,84.93,2023-07-13 14:00:00,2023-06-29 14:19:28,2021-12-06 21:00:00,202409
Jerez's Arena,55.0,17.09,,77.92,2023-07-13 14:00:00,2023-06-29 14:19:28,2020-07-16 21:00:00,202409
Alex Kidd in Miracle World DX,66.0,22.09,19.49,79.16,2023-07-13 14:00:00,2023-06-29 14:19:28,2021-06-21 21:00:00,202409
Sizeable,70.0,6.2,,92.21,2023-07-13 14:00:00,2023-06-29 14:19:28,2021-03-18 21:00:00,202409
Paper Dolls 2 纸人贰,50.0,18.99,,81.25,2023-07-06 14:00:00,2023-06-22 04:05:03,2020-07-01 21:00:00,202409
Furry Love,71.0,0.66,,80.91,2023-07-13 14:00:00,2023-06-29 14:19:28,2020-07-09 21:00:00,202409
Hashiriya Drifter-Online Drift Racing Multiplayer (DRIFT/DRAG/RACING),75.0,1.74,1.08,67.68,2023-07-13 14:00:00,2023-06-29 14:33:07,2019-07-31 21:00:00,202409
Alba: A Wildlife Adventure,60.0,13.19,,94.0,2023-07-13 14:00:00,2023-06-29 14:33:07,2020-12-10 21:00:00,202409
Choice of Life: Middle Ages,70.0,5.09,4.35,82.71,2023-07-13 14:00:00,2023-06-29 14:33:07,2020-11-05 21:00:00,202409
Lemon Cake,50.0,14.49,,84.9,2023-07-13 14:00:00,2023-06-29 14:33:07,2021-02-17 21:00:00,202409
Sniper Ghost Warrior Contracts 2,75.0,32.47,,82.36,2023-07-13 14:00:00,2023-06-29 14:33:07,2021-06-03 21:00:00,202409
As Dusk Falls,67.0,39.27,,86.78,2023-07-13 14:00:00,2023-06-29 14:19:30,2022-07-18 21:00:00,202409
SAMURAI SHODOWN,67.0,48.07,14.4,73.95,1969-12-31 21:00:00,2023-06-29 14:19:30,2021-06-13 21:00:00,202409
Werewolf: The Apocalypse — Heart of the Forest,75.0,7.24,,79.54,2023-07-13 14:00:00,2023-06-29 14:19:30,2020-10-12 21:00:00,202409
Who Needs a Hero?,80.0,1.29,,88.22,2023-07-13 14:00:00,2023-06-29 14:19:30,2021-01-20 21:00:00,202409
Ragnarock,60.0,18.99,,90.75,2023-07-13 14:00:00,2023-06-22 14:02:55,2021-07-14 21:00:00,202409
THE CORRIDOR,58.0,1.88,,89.45,2023-07-13 14:00:00,2023-06-29 14:19:29,2020-12-03 21:00:00,202409
Cute Honey,50.0,2.24,,87.77,2023-07-13 14:00:00,2023-06-29 14:19:29,2020-07-21 21:00:00,202409
Freedom Fighters,80.0,5.79,,90.06,1969-12-31 21:00:00,2023-06-29 14:30:57,2003-09-25 21:00:00,202409
Furry Love 2,71.0,0.66,,81.96,2023-07-13 14:00:00,2023-06-29 14:30:57,2021-12-23 21:00:00,202409
Citystate II,60.0,19.6,,71.78,2023-07-13 14:00:00,2023-06-29 14:19:36,2021-09-22 21:00:00,202409
Five Dates,62.0,17.85,10.21,84.21,2023-07-13 14:00:00,2023-06-29 14:19:36,2020-11-16 21:00:00,202409
Kitaria Fables,60.0,23.99,17.09,71.42,2023-07-13 14:00:00,2023-06-29 14:31:01,2021-08-31 21:00:00,202409
Battle Cry of Freedom,80.0,3.86,,74.83,2023-07-13 14:00:00,2023-06-29 14:31:01,2022-02-28 21:00:00,202409
The Last of Waifus,70.0,1.34,,77.86,2023-07-13 14:00:00,2023-06-29 14:31:01,2020-09-24 21:00:00,202409
POSTAL: Brain Damaged,66.0,27.29,,93.02,2023-07-13 14:00:00,2023-06-29 14:31:04,2022-06-08 21:00:00,202409
Vampires Dawn 3 - The Crimson Realm,70.0,9.89,,81.44,2023-07-13 14:00:00,2023-06-29 14:31:04,2021-05-18 21:00:00,202409
Cleo - a pirate's tale,75.0,7.24,5.79,91.48,2023-07-13 14:00:00,2023-06-29 14:31:04,2021-12-11 21:00:00,202409
The Room 4: Old Sins,50.0,9.29,,95.89,2023-07-13 14:00:00,2023-06-29 14:31:04,2021-02-10 21:00:00,202409
Half-Life: Alyx - Final Hours,80.0,4.13,,89.1,2023-07-13 14:00:00,2023-06-29 14:31:04,2020-07-08 21:00:00,202409
Lacuna – A Sci-Fi Noir Adventure,75.0,7.74,,88.78,2023-07-13 14:00:00,2023-06-17 14:02:50,2021-05-19 21:00:00,202409
Blade Assault,70.0,10.49,6.99,75.86,2023-07-13 14:00:00,2023-06-16 14:02:59,2022-01-16 21:00:00,202409
RollerCoaster Tycoon® 3: Complete Edition,65.0,13.29,,81.4,2023-07-13 14:00:00,2023-06-29 14:31:02,2020-09-23 21:00:00,202409
ENDER LILIES: Quietus of the Knights,50.0,24.74,,92.53,2023-07-13 14:00:00,2023-06-19 14:23:21,2021-06-20 21:00:00,202409
Kao the Kangaroo,55.0,67.49,,78.23,2023-07-13 14:00:00,2023-06-29 14:31:02,2022-05-26 21:00:00,202409
Iwaihime,70.0,17.39,,78.37,2023-07-13 14:00:00,2023-06-29 14:19:41,2020-10-22 21:00:00,202409
Leisure Suit Larry - Wet Dreams Dry Twice,90.0,7.99,,82.36,2023-07-13 14:00:00,2023-06-29 14:19:41,2020-10-22 21:00:00,202409
Dark Deity,60.0,29.59,18.49,71.37,2023-07-13 14:00:00,2023-06-29 14:19:41,2021-06-14 21:00:00,202409
Black Geyser: Couriers of Darkness,50.0,28.99,,70.42,2023-07-13 14:00:00,2023-06-29 14:19:41,2022-03-16 21:00:00,202409
Ghosts 'n Goblins Resurrection,50.0,44.99,,78.49,2023-07-13 14:00:00,2023-06-29 14:31:05,2021-05-30 21:00:00,202409
川建国同志想要连任/Comrade Trump's Re-election,58.0,3.57,,83.85,2023-07-13 14:00:00,2023-06-29 14:31:05,2020-09-09 21:00:00,202409
Vampires' Melody,80.0,2.75,2.6,93.9,2023-07-13 14:00:00,2023-06-29 14:31:05,2020-10-01 21:00:00,202409
Crash Bandicoot™ 4: It’s About Time,50.0,89.95,,82.92,2023-07-13 14:00:00,2023-06-29 14:31:05,2022-10-17 21:00:00,202409
Cyber Crush 2069,56.0,1.97,,72.97,2023-07-13 14:00:00,2023-06-29 14:19:48,2020-12-10 21:00:00,202409
Grow: Song of the Evertree,50.0,51.95,,80.06,2023-07-13 14:00:00,2023-06-22 14:02:58,2021-11-15 21:00:00,202409
Persona® 5 Strikers,67.0,82.17,,88.68,2023-07-13 14:00:00,2023-06-29 14:19:48,2021-02-21 21:00:00,202409
Nickelodeon Kart Racers 2: Grand Prix,75.0,9.49,,75.36,2023-07-13 14:00:00,2023-06-29 14:19:44,2020-11-30 21:00:00,202409
SWORD x HIME,50.0,21.24,13.44,79.35,2023-07-13 14:00:00,2023-06-29 23:15:02,2020-09-27 21:00:00,202409
Scrutinized,50.0,10.34,6.2,84.21,2023-07-13 14:00:00,2023-06-29 14:19:44,2020-08-04 21:00:00,202409
Insurmountable,75.0,14.99,,78.36,2023-07-13 14:00:00,2023-06-15 14:03:07,2021-04-28 21:00:00,202409
Mosaique Neko Waifus 3,50.0,2.24,1.34,90.27,2023-07-13 14:00:00,2023-06-29 14:19:44,2020-08-26 21:00:00,202409
City of Gangsters,75.0,22.24,,72.05,2023-07-13 14:00:00,2023-06-29 14:19:44,2021-08-08 21:00:00,202409
Observer: System Redux,50.0,28.99,,83.57,2023-07-13 14:00:00,2023-06-29 14:19:44,2020-11-09 21:00:00,202409
Cruelty Squad,50.0,18.99,,94.14,2023-07-13 14:00:00,2023-06-29 14:31:04,2021-06-14 21:00:00,202409
Mind Scanners,60.0,13.19,,74.91,2023-07-13 14:00:00,2023-06-29 14:31:04,2021-05-19 21:00:00,202409
Paint Girl,50.0,2.24,,81.23,2023-07-13 14:00:00,2023-06-29 14:31:04,2020-09-24 21:00:00,202409
Yogurt!,60.0,4.39,3.29,75.02,2023-07-13 14:00:00,2023-06-29 14:31:04,2020-10-14 21:00:00,202409
Milk inside a bag of milk inside a bag of milk,50.0,1.74,1.14,94.73,2023-07-13 14:00:00,2023-06-29 14:31:06,2020-08-25 21:00:00,202409
STORY OF SEASONS: Pioneers of Olive Town,50.0,79.99,,81.1,2023-07-13 14:00:00,2023-06-29 14:31:06,2021-09-14 21:00:00,202409
Swaying Girl,70.0,1.04,,86.7,2023-07-13 14:00:00,2023-06-29 14:31:06,2020-11-19 21:00:00,202409
Ocean's Heart,60.0,11.59,,78.08,2023-07-13 14:00:00,2023-06-29 14:31:06,2021-01-20 21:00:00,202409
S.H.E.L.T.E.R. - An Apocalyptic Tale,50.0,17.49,,80.77,2023-07-13 14:00:00,2023-06-29 14:31:06,2021-11-11 21:00:00,202409
Kathy Rain: Director's Cut,60.0,18.79,11.59,87.61,2023-07-13 14:00:00,2023-06-29 14:31:06,2021-10-25 21:00:00,202409
Kandidatos,70.0,0.62,,87.22,2023-07-13 14:00:00,2023-06-29 14:31:06,2020-08-31 21:00:00,202409
Boss of this gym,69.0,0.7,0.68,88.18,2023-07-13 14:00:00,2023-06-29 14:19:45,2021-03-04 21:00:00,202409
Samurai Gunn 2,66.0,18.38,,89.04,2023-07-13 14:00:00,2023-06-29 14:19:45,2021-07-19 21:00:00,202409
Cute Honey 2,50.0,2.24,,74.01,2023-07-13 14:00:00,2023-06-29 14:19:45,2020-09-29 21:00:00,202409
Furry Shades of Gay,60.0,12.2,4.95,82.41,2023-07-13 14:00:00,2023-06-29 14:19:45,2020-12-17 21:00:00,202409
Red Dead Online,50.0,55.99,28.0,82.98,2023-07-13 14:00:00,2023-06-29 14:19:52,2020-11-30 21:00:00,202409
John Wick Hex,80.0,11.99,7.59,60.74,2023-07-13 14:00:00,2023-06-29 14:31:06,2020-12-03 21:00:00,202409
The Legend of Tianding,50.0,29.99,18.99,91.48,2023-07-13 14:00:00,2023-06-29 14:31:06,2021-10-31 21:00:00,202409
Walkabout Mini Golf VR,50.0,14.49,,93.68,2023-07-13 14:00:00,2023-06-29 14:31:06,2021-07-14 21:00:00,202409
Syberia: The World Before,60.0,43.6,,87.54,2023-07-13 14:00:00,2023-06-29 14:19:53,2022-03-17 21:00:00,202409
Democracy 4,66.0,27.23,24.93,81.18,2023-07-13 14:00:00,2023-06-29 14:19:53,2022-01-12 21:00:00,202409
Shin Megami Tensei III Nocturne HD Remaster,65.0,87.32,,84.2,2023-07-13 14:00:00,2023-06-29 14:19:53,2021-05-19 21:00:00,202409
Motesolo : No Girlfriend Since Birth,50.0,24.99,,81.7,2023-07-13 14:00:00,2023-06-29 14:19:53,2021-06-08 21:00:00,202409
Nickelodeon All-Star Brawl,85.0,14.09,,72.2,2023-07-13 14:00:00,2023-06-29 14:19:53,2021-10-03 21:00:00,202409
Kandidatos Kart,70.0,0.62,,82.86,2023-07-13 14:00:00,2023-06-29 14:19:53,2020-10-19 21:00:00,202409
TRADER LIFE SIMULATOR,75.0,11.74,3.79,75.04,2023-07-13 14:00:00,2023-06-29 14:19:53,2021-02-21 21:00:00,202409
Tavern of Gods,62.0,11.61,,75.14,2023-07-13 14:00:00,2023-06-29 14:19:53,2021-08-19 21:00:00,202409
Happy Quest,60.0,1.79,,78.39,2023-07-13 14:00:00,2023-06-29 14:19:53,2020-11-05 21:00:00,202409
What Comes After,50.0,5.44,,85.66,2023-07-13 14:00:00,2023-06-29 14:19:55,2020-11-04 21:00:00,202409
BLUE REFLECTION: Second Light,50.0,54.99,,76.66,2023-07-13 14:00:00,2023-06-26 14:23:08,2021-11-07 21:00:00,202409
9-nine-:Episode 4,50.0,29.99,26.25,91.52,2023-07-13 14:00:00,2023-06-29 14:19:52,2021-03-18 21:00:00,202409
It Takes Two,60.0,79.6,73.63,94.19,2023-07-13 14:00:00,2023-06-29 14:31:06,2021-03-24 21:00:00,202409
Stowaway,90.0,1.08,,72.65,2023-07-13 14:00:00,2023-06-30 04:50:02,2020-11-05 21:00:00,202409
Nobody Saves the World,50.0,36.99,28.49,88.0,2023-07-13 14:00:00,2023-06-17 14:02:57,2022-01-17 21:00:00,202409
Godlike Burger,70.0,13.49,,71.64,2023-07-13 14:00:00,2023-06-29 14:19:54,2022-04-20 21:00:00,202409
Happy's Humble Burger Farm,50.0,29.99,22.79,88.24,2023-07-13 14:00:00,2023-06-29 14:19:54,2021-12-02 21:00:00,202409
Hero by Chance,51.0,3.42,1.34,75.59,2023-07-13 14:00:00,2023-06-29 14:19:54,2021-01-07 21:00:00,202409
